recipe_id,recipe_name,cooking_method,cuisine,image,prep_time,serves
1906,All Dressed G Style Pizza,"['For the tomato sauce: In a large bowl, add the tomatoes, parsley, olive oil, Parmigiano, dried basil, dried oregano, chili flakes, fresh basil, garlic and lots of cracked pepper, and crush with hands to mix. Cover and let sit in the fridge for 3 hours to overnight.', 'For the dough: In a medium bowl, mix the yeast with the warm water and let sit for 5 minutes. Add 2 tablespoons olive oil, salt and sugar and whisk. Set aside.', 'In a large bowl, mix the all-purpose and whole wheat flours. Make a hole in the middle and pour in the yeast mixture. Slowly hand mix the flour until all the liquid is absorbed. If too wet, add more flour, 1/4 cup at a time. Sprinkle a clean work station with flour and knead the dough until smooth and elastic. Coat a large ceramic bowl with the remaining olive oil. Place the dough in the ceramic bowl and flip over to coat in the oil. Cover the top of the dough with plastic wrap and cover the bowl with a dish towel. Let rise until the dough has doubled in size, 2 hours. Punch down the dough and let rise for another hour.', 'Preheat the oven to 475 degrees F.', 'Grease the pizza pan with the leaf lard. Mold the dough into the shape of the pan. Spoon 2 tablespoons of the sauce onto the dough. Place the pizza on the bottom oven rack for 5 minutes, to pre-crisp the crust. Take out of the oven and add another 1/4 cup of the tomato sauce. Add the mozzarella, salami, olives and pecorino.', 'Place the pizza on the middle oven rack and cook until the cheese is bubbly, 10 to 12 minutes. Remove from the oven. Immediately remove the pizza from the pan and sprinkle with the spinach. Cut into rectangles.']",[],https://food.fnr.sndimg.com/content/dam/images/food/fullset/2011/10/27/1/CCBKN206_All-Dressed-G-Style-Pizza_s4x3.jpg.rend.hgtvcom.406.305.suffix/1386172361840.jpeg,P0Y0M0DT0H50M0.000S,1 large pizza (about 1 pound/500g pizza dough)
1907,All Green Smoothie Recipe ,"['Directions', '1.Place all ingredients into the Vitamix container in the order listed and secure lid.', '2.Select Variable 1.', '3.Turn machine on and slowly increase speed to Variable 10, then to High.', '4.Blend for 35-40 seconds or until mixture is smooth.']",[],https://food.fnr.sndimg.com/content/dam/images/food/fullset/2013/1/31/0/RX-VITAMIX_All-Green-Smoothie_s3x4.jpg.rend.hgtvcom.616.822.suffix/1387227289238.jpeg,10.0 minutes,0
1908,All Green Smoothie,"['1. Place all ingredients into the Vitamix container in the order listed and secure lid.', '2. Select Variable 1.', '3. Turn machine on and slowly increase speed to Variable 10, then to High.', '4. Blend for 35 to 40 seconds or until mixture is smooth.']",[],https://food.fnr.sndimg.com/content/dam/images/food/fullset/2013/1/31/0/RX-VITAMIX_All-Green-Smoothie_s3x4.jpg.rend.hgtvcom.406.542.suffix/1387227289238.jpeg,P0Y0M0DT0H10M0.000S,3&frac14; c (780 ml)
1909,All Grown Up Raspberry Hot Tart,"['Preheat the oven to 375 degrees F.', 'Roll the pie crust to 15 by 15 inches, and cut into 4 equal squares. Create a small border around the end of the crust by running a damp finger around it. Staying inside the border spread 1 tablespoon of lemon curd on half of the square. Spread 2 tablespoons of the jam on top of the curd and fold the square over, pressing the edges closed. Place the tarts in the freezer for 5 to 7 minutes, to firm.', 'Bake the tarts on a cookie sheet for 10 to 12 minutes, until browned. You may have to turn the pan once to get even color.', 'Meanwhile, in a double boiler on the stove, melt the chocolate chips. Remove from the heat and whisk in the cream.', 'To serve, put a scoop of ice cream on a plate, top with a warm tart and drizzle with chocolate sauce.']",[],https://food.fnr.sndimg.com/content/dam/images/food/editorial/homepage/fn-feature.jpg.rend.hgtvcom.406.229.suffix/1474463768097.jpeg,P0Y0M0DT0H5M0.000S,4 servings
1910,All Purpose White Wine Brine - White Cooking Wine,"['In a 2-quart saucepot, combine all the ingredients except ice and bring to a boil. Reduce to a simmer and cook for 10 minutes. Remove from heat and let sit for 10 minutes. Transfer the brine to a container and add ice. Let the ice completely melt before adding your meat to the brine.']",[],https://food.fnr.sndimg.com/content/dam/images/food/fullset/2015/4/8/4/FN_Brined-Pork_s4x3.jpg.rend.hgtvcom.406.305.suffix/1429025560934.jpeg,P0Y0M0DT0H10M0.000S,3 Cups
1911,All Star Sausage Steak Sandwich,"['Rub tri tip with salt, granulated garlic, pepper and Worchester. Let sit for 20 to 30 minutes then grill until medium rare.', 'In a medium saute pan over medium high heat, heat olive oil, add onions, peppers, and sausage. Cook for 10 minutes or until onions are translucent. Add garlic, cook for 2 minutes, then deglaze with wine and chicken stock. Simmer, and add paprika, celery salt, and chili powder.', 'Cut bread in half length ways, remove some of bread from center, and toast lightly.', 'After tri tip has been cooked, slice on a bias as thin as possible.', 'Place cooked onion and pepper mixture on bottom piece of bread, slice Italian sausage into 6 slices per link. Add all sausage slices to onion mixture on bread, add sliced tri tip, top with Provolone cheese and add Hot Pickled Veggies. Top with top crust of bread and slice into 2 inch slices', 'In a large pot of boiling water, blanch vegetables. Add half of the garlic and the salt and peppercorns. Start with Carrot, boil 30 seconds, add in Cauliflower, boil 30 seconds, add celery boil 15 seconds, then add Anaheim peppers, bell peppers and red onion time 15 seconds more. Immediately remove all from water and immediately put in ice bath. Discard peppercorns and garlic.', 'In a large jar, add the uncooked garlic, olive oil, red pepper flakes, cracked pepper, salt, sugar and one cup of the vinegar. Chop the cooled blanched vegetables into dice. In a bowl combine the olives, pepperoncinis and the diced vegetables. Add the mix to the jar with the seasonings, cap and shake to combine seasonings into mix. Top with additional red wine vinegar to cover mix if necessary. Refrigerate 24 hours. Will keep for 2-3 weeks under refrigeration.']",[],https://food.fnr.sndimg.com/content/dam/images/food/editorial/homepage/fn-feature.jpg.rend.hgtvcom.406.229.suffix/1474463768097.jpeg,P0Y0M0DT0H20M0.000S,6 servings
1912,All The Way Slugburger,"['Preheat a deep fryer with cooking oil to 350 degrees F. You can also use a cast-iron skillet and fill halfway with cooking oil.', 'In a large mixing bowl, add the crumbled bread. In a small mixing bowl, combine the salt, pepper and onion powder. Gradually add the seasoning mix to the bread, mixing until evenly distributed. Gradually pour the beef stock over the bread, mixing until the bread is moist and all of the liquid is absorbed. Add the ground beef and knead until thoroughly mixed.', 'Take a handful of the mixture and roll it into a ball, then flatten out into patty and place it on a clean surface to flatten out to about a 1/4-inch thick. Repeat with the remaining mixture. Fry the patties until cooked to desired doneness: soft: 1 1/2 minutes, crispy: 2 to 3 minutes, well: 4 minutes and cremated: 5 minutes.', 'On each steamed hamburger bun, add a fried patty, some Mustard Mix, chopped onions and Red Pepper Mix for some spice.', 'In large jar with tight sealing lid, and add the mustard, 1 1/2 cups water, oil and black pepper. Close the lid tightly and shake vigorously!', 'Mix the cayenne, paprika, red pepper and salt in small bowl until well combined.']",[],https://food.fnr.sndimg.com/content/dam/images/food/fullset/2015/7/21/2/RO0102H_All-the-Way-Slugburger_s4x3.jpg.rend.hgtvcom.406.305.suffix/1437511817690.jpeg,,50 servings
1913,"All You Can Eat Shrimp with Green Onion, Garlic and BBQ Spices","['Whisk together the paprika, ancho powder, brown sugar, cumin, salt and pepper in a small bowl.', 'Place the shrimp in a large bowl, add the spice rub and stir well to coat each shrimp.', 'Heat your grill to high. Heat 3 tablespoons of the oil on the grates of the grill over high heat in a large cast iron or saute pan; add half of the shrimp and half of the garlic and cook until just cooked through, 3 to 4 minutes. Stir in half of the green onions and transfer to a large platter or turn out onto brown paper bags. Wipe out of the pan with paper towels, and repeat with the remaining ingredients.']",[],https://food.fnr.sndimg.com/content/dam/images/food/editorial/homepage/fn-feature.jpg.rend.hgtvcom.406.229.suffix/1474463768097.jpeg,,4 to 6 servings
1914,"All You Can Eat Shrimp with Green Onion, Garlic and BBQ Spices","['Whisk together the paprika, ancho powder, brown sugar, cumin, salt and pepper in a small bowl.', 'Place the shrimp in a large bowl, add the spice rub and stir well to coat each shrimp.', 'Heat your grill to high. Heat 3 tablespoons of the oil on the grates of the grill over high heat in a large cast iron or saute pan; add half of the shrimp and half of the garlic and cook until just cooked through, 3 to 4 minutes. Stir in half of the green onions and transfer to a large platter or turn out onto brown paper bags. Wipe out of the pan with paper towels, and repeat with the remaining ingredients.']",[],https://food.fnr.sndimg.com/content/dam/images/food/editorial/homepage/fn-feature.jpg.rend.hgtvcom.406.229.suffix/1474463768097.jpeg,P0Y0M0DT0H15M0.000S,4 to 6 servings
1915,All about the Sea,"['Bring 2 quarts water to boil, add lobster base. Add lobster tails and cook for 5 minutes.', 'Add olive oil to a large skillet. Saute the shrimp, mussels, clams, and whitefish, covered, for 7 to 10 minutes. Season with salt, white pepper, and garlic. Place Sauteed seafood on bed of linguine. Set two lobster tails on side and garnish with alfalfa sprouts.']",[],https://food.fnr.sndimg.com/content/dam/images/food/editorial/homepage/fn-feature.jpg.rend.hgtvcom.406.229.suffix/1474463768097.jpeg,P0Y0M0DT0H15M0.000S,4 servings
1916,All the Way Potato Skins Recipe ,"['Pierce 4 large russet potatoes with a fork. Bake directly on the oven rack at 350 degrees until tender, about 1 hour. Let cool, then quarter lengthwise and scoop out the flesh, leaving a 1/4-inch shell. Brush both sides with melted butter and season with salt and pepper. Bake, skin-side up, at 450 degrees until crisp, about 20 minutes. Add your favorite team toppings. (For cheesy skins, flip the baked shells over before topping, sprinkle with 1 cup grated cheddar cheese and bake an extra 5 minutes.)']",[],https://food.fnr.sndimg.com/content/dam/images/food/fullset/2009/12/17/0/FNM_Cleveland-038_s4x3.jpg.rend.hgtvcom.616.462.suffix/1382545228150.jpeg,61.0 minutes,0
1917,All-American Barbecued Beef with Noodles,"['Bring a large pot of salted water to a boil. Cook the pasta until it is tender but still firm to the bite, 10 to 12 minutes. Meanwhile, peel and finely slice the onion. Heat oil in a large skillet over medium-high heat. Add the onions and saute just to coat them with oil, about 1 minute. Reduce heat to medium, add Worcestershire sauce, and cover the skillet. Cook until the onions are tender, 4 to 5 minutes. Uncover skillet, add the beef, and cook, stirring to break up the lumps, just until it is no longer pink, about 1 minute. Add the barbecue sauce and crushed tomatoes. Simmer, stirring occasionally, until the mixture is hot, about 3 minutes. Season to taste with salt and Tabasco sauce. Drain the pasta and divide it among six shallow bowls. Spoon sauce over each portion, and serve immediately.']",[],https://food.fnr.sndimg.com/content/dam/images/food/editorial/homepage/fn-feature.jpg.rend.hgtvcom.406.229.suffix/1474463768097.jpeg,P0Y0M0DT0H5M0.000S,6 servings
1918,All-American Double Patty Cheeseburgers with Nancy's Special Sauce,"['Heat a large cast-iron skillet over medium-high heat. Add the butter. When it foams, add the bread, cut-side down, and toast until golden brown, about 2 minutes. Transfer the bread to a platter.', ""Sprinkle the beef with salt and pepper and mix it in, using your hands. Shape the ground beef into four patties. Flatten the patties between sheets of wax paper to a 3/8-inch thickness. (The patties will be 1 1/2 times larger than your palms; it's ok if the edges look ragged, since the burgers shrink up a bit while cooking.)"", 'Wipe the skillet lightly with vegetable oil using a paper towel. Add the patties to the skillet and cook on the first side for 3 minutes. Flip, season again, and cook for 2 minutes. Top each patty with a slice of American cheese and cook 1 minute more.', ""Smear the toasted buns on both sides with some of Nancy's Special Sauce. Stack a burger patty on top of each bun, add a slice of onion, then top with a second patty, followed by the pickles, tomatoes and lettuce. Cover with the top buns and eat with a napkin!"", 'In a bowl, stir together the mayonnaise, ketchup, mustard, relish, Sriracha and vinegar until well-combined.']",[],https://food.fnr.sndimg.com/content/dam/images/food/video/0/02/022/0226/0226339.jpg.rend.hgtvcom.406.229.suffix/1479482834756.jpeg,,2 cheeseburgers
1919,All-American Down-Home Patriotic Meatloaf Sandwich,"['For the meatloaf: Preheat the oven to 350 degrees F. Heat a small skillet over medium heat. Add the oil and onions, season with some salt and saute until translucent, 3 to 5 minutes. Add the garlic and saute for 1 to 2 minutes without letting the garlic brown. Remove from the heat and let cool.', 'In a large bowl, add the crackers, milk, mustard, Worcestershire, hot sauce and eggs. Whisk together, and then sprinkle with salt and pepper. Add the meat, parsley and cooled onions. Mix with your hands until evenly combined. Bake a tester meatloaf patty to taste and test the seasoning, adjusting as necessary. Using your hands, gently form the meatloaf into a loaf about 9-by-5-inches. Place on a baking sheet.', ""For the glaze: In a small bowl, combine the ketchup, brown sugar and apple cider vinegar. Slather half of the glaze over the meatloaf. Make sure not to touch the meatloaf with the spoon and then put that spoon back into the glaze; don't cross contaminate, people! Bake until the meat registers 160 degrees F on an instant-read thermometer, about 1 hour. Let rest for 20 minutes before slicing for sandwiches."", 'For the sandwich build: Place a slice of cheese on the bottom griddled bun, then a slice of meatloaf, spoon some extra glaze on the loaf, pop on a few pickles and top with crispy onions. Repeat to make 3 more sandwiches.']",[],https://food.fnr.sndimg.com/content/dam/images/food/fullset/2012/2/24/5/ZB0202H_all-american-down-home-patriotic-meatloaf-sandwich_s4x3.jpg.rend.hgtvcom.406.305.suffix/1433588514958.jpeg,P0Y0M0DT0H15M0.000S,"4 sandwiches, plus lots of extra meatloaf"
